Team,Year,THREEP,THREEPA,THREEPP,TWOP,TWOPA,TWOPP
New Orleans Hornets,1998,4.219512195,11.02439024,0.0073,31.97560976,66.34146341,0.005878049
New Orleans Hornets,1999,5.36,14.7,0.004134146,28.06,59.66,0.0094
New Orleans Hornets,2000,4.134146341,12.20731707,0.004219512,31.65853659,67.46341463,0.005719512
New Orleans Hornets,2001,4.146341463,12,0.004243902,30,67.2804878,0.005439024
New Orleans Hornets,2002,4.219512195,12.12195122,0.004585366,31.06097561,68.12195122,0.005560976
New Orleans Pelicans,2003,4.926829268,13.1097561,0.003890244,30.6097561,68.53658537,0.00545122
New Orleans Pelicans,2004,6.475609756,20.31707317,0.003841463,27.32926829,60.23170732,0.005536585
New Orleans Pelicans,2005,5.06097561,16.04878049,0.004134146,28.08536585,63.90243902,0.005365854
New Orleans Pelicans,2006,3.658536585,10.79268293,0.004414634,30.86585366,67.59756098,0.005573171
New Orleans Pelicans,2007,5.548780488,15.31707317,0.004743902,30.68292683,66.07317073,0.005658537
New Orleans Pelicans,2008,7.682926829,19.76829268,0.004439024,30.90243902,63.1097561,0.00597561
New Orleans Pelicans,2009,6.780487805,18.6097561,0.004426829,28.7195122,59.02439024,0.005939024
New Orleans Pelicans,2010,6.963414634,19.17073171,0.004390244,31.79268293,64.26829268,0.006036585
New Orleans Pelicans,2011,5.414634146,15.02439024,0.005045455,30.48780488,63.2195122,0.005878049
New Orleans Pelicans,2012,3.924242424,11.77272727,0.004426829,30.92424242,65.54545455,0.007151515
New Orleans Pelicans,2013,6.524390244,17.97560976,0.00806383,29.51219512,62.37804878,0.005768293
New Orleans Pelicans,2014,5.936170213,15.65957447,0.002682927,32.23404255,68.19148936,0.01006383
New York Knicks,1980,0.512195122,2.329268293,0.002890244,45.85365854,91.23170732,0.006134146
New York Knicks,1981,0.682926829,2.87804878,0.003304878,42.06097561,85.59756098,0.005987805
New York Knicks,1982,0.707317073,2.609756098,0.003073171,42.25609756,84.92682927,0.006073171
New York Knicks,1983,0.402439024,1.597560976,0.00347561,39.5,81.24390244,0.005926829
New York Knicks,1984,0.573170732,2.012195122,0.003146341,40.7195122,81.36585366,0.006097561
New York Knicks,1985,0.62195122,2.414634146,0.004182927,41.26829268,84.18292683,0.00597561
New York Knicks,1986,1,2.914634146,0.004060976,38.5,82.86585366,0.005670732
New York Knicks,1987,1.524390244,4.573170732,0.003853659,39.07317073,81.07317073,0.005878049
New York Knicks,1988,2.182926829,6.914634146,0.004109756,38.82926829,81.2804878,0.005829268
New York Knicks,1989,4.707317073,13.98780488,0.00404878,40.42682927,78.82926829,0.006256098
New York Knicks,1990,2.87804878,8.658536585,0.00404878,39,77.79268293,0.006109756
New York Knicks,1991,2.256097561,6.804878049,0.003963415,38.08536585,76.3902439,0.006085366
New York Knicks,1992,2.451219512,7.536585366,0.003902439,37.93902439,77.18292683,0.006
New York Knicks,1993,2.353658537,7.365853659,0.004243902,36.7804878,76.75609756,0.005841463
New York Knicks,1994,3.853658537,11.07317073,0.004487805,33.92682927,71.06097561,0.005817073
New York Knicks,1995,6.487804878,17.63414634,0.004597561,29.91463415,60.34146341,0.00604878
New York Knicks,1996,5.914634146,15.67073171,0.004426829,30.70731707,62.15853659,0.00602439
New York Knicks,1997,5.731707317,15.7804878,0.004085366,29.41463415,60.15853659,0.005963415
New York Knicks,1998,4.658536585,13.8902439,0.00706,30.26829268,64.31707317,0.005743902
New York Knicks,1999,4.16,11.78,0.004573171,28.04,62.3,0.009
New York Knicks,2000,4.280487805,11.42682927,0.004280488,31.04878049,66.30487805,0.005707317
New York Knicks,2001,4.768292683,13.59756098,0.004304878,28.82926829,61.98780488,0.005670732
New York Knicks,2002,5.780487805,16.3902439,0.004670732,28.57317073,63.12195122,0.00552439
New York Knicks,2003,7.390243902,19.29268293,0.004439024,28.79268293,62.7195122,0.005597561
New York Knicks,2004,4.951219512,13.59756098,0.004341463,30.18292683,65.82926829,0.005597561
New York Knicks,2005,5.37804878,15.12195122,0.004414634,30.93902439,65.35365854,0.005768293
New York Knicks,2006,3.902439024,10.7804878,0.004219512,30.51219512,64.90243902,0.005731707
New York Knicks,2007,5.780487805,16.70731707,0.004109756,29.62195122,60.80487805,0.005939024
New York Knicks,2008,5.975609756,17.73170732,0.004390244,30.20731707,64.67073171,0.005695122
New York Knicks,2009,10.03658537,27.85365854,0.004219512,28.46341463,58.62195122,0.005926829
New York Knicks,2010,9.06097561,26.15853659,0.004487805,29.07317073,57.69512195,0.006146341
New York Knicks,2011,9.329268293,25.37804878,0.005090909,28.96341463,58.36585366,0.00604878
New York Knicks,2012,7.833333333,23.3030303,0.004585366,28,57.53030303,0.007378788
New York Knicks,2013,10.86585366,28.91463415,0.007708333,25.67073171,52.65853659,0.005939024
New York Knicks,2014,8.979166667,24.29166667,0.003804878,27.52083333,58.1875,0.009854167
Oklahoma City Thunder,1980,0.719512195,2.304878049,0.003341463,42.62195122,89.95121951,0.005780488
Oklahoma City Thunder,1981,0.390243902,1.426829268,0.00302439,40.37804878,85.70731707,0.005743902
Oklahoma City Thunder,1982,0.463414634,1.865853659,0.002560976,42.2804878,85.67073171,0.00602439
Oklahoma City Thunder,1983,0.353658537,1.682926829,0.002353659,43.51219512,87.06097561,0.006097561
Oklahoma City Thunder,1984,0.329268293,1.707317073,0.002963415,41.86585366,84.67073171,0.00602439
Oklahoma City Thunder,1985,0.548780488,2.256097561,0.003207317,39.41463415,82.01219512,0.005865854
Oklahoma City Thunder,1986,0.963414634,3.658536585,0.004085366,39.70731707,82.42682927,0.005878049
Oklahoma City Thunder,1987,2.329268293,6.963414634,0.004219512,41.48780488,83.90243902,0.00602439
Oklahoma City Thunder,1988,2.695121951,7.780487805,0.004621951,40.52439024,82.98780488,0.00595122
Oklahoma City Thunder,1989,3.573170732,9.43902439,0.004329268,39.8902439,81.75609756,0.00595122
Oklahoma City Thunder,1990,2.817073171,7.926829268,0.003890244,39.45121951,80.40243902,0.005987805
Oklahoma City Thunder,1991,1.658536585,5.207317073,0.003865854,41.02439024,81.58536585,0.006134146
Oklahoma City Thunder,1992,2.5,7.890243902,0.004353659,38.7195122,79.03658537,0.00597561
Oklahoma City Thunder,1993,2.658536585,7.43902439,0.004085366,39.69512195,79.63414634,0.006073171
Oklahoma City Thunder,1994,2.951219512,8.804878049,0.004585366,37.75609756,75.35365854,0.006109756
Oklahoma City Thunder,1995,5.987804878,15.91463415,0.004439024,34.37804878,66.29268293,0.006329268
Oklahoma City Thunder,1996,7.085365854,19.46341463,0.004304878,30.40243902,58.59756098,0.006329268
Oklahoma City Thunder,1997,6.817073171,19.30487805,0.004829268,29.70731707,58.92682927,0.006146341
Oklahoma City Thunder,1998,7.573170732,19.13414634,0.00688,29.64634146,59.62195122,0.006060976
Oklahoma City Thunder,1999,6.18,17.98,0.004134146,28.94,61.54,0.0094
Oklahoma City Thunder,2000,6.658536585,19.64634146,0.004865854,31.24390244,65.06097561,0.005853659
Oklahoma City Thunder,2001,5.682926829,14.25609756,0.004609756,31.25609756,66.82926829,0.005707317
Oklahoma City Thunder,2002,5.963414634,15.75609756,0.004304878,32.2195122,65.7195122,0.00597561
Oklahoma City Thunder,2003,5.56097561,15.74390244,0.00454878,29.64634146,64.73170732,0.005585366
Oklahoma City Thunder,2004,8.817073171,23.6097561,0.00445122,27.02439024,56.75609756,0.005804878
Oklahoma City Thunder,2005,8.12195122,22.24390244,0.00452439,27.02439024,57,0.005780488
Oklahoma City Thunder,2006,7.37804878,19.8902439,0.004414634,30.14634146,61.95121951,0.005939024
Oklahoma City Thunder,2007,6.402439024,17.69512195,0.004060976,30.75609756,63.13414634,0.005939024
Oklahoma City Thunder,2008,3.817073171,11.45121951,0.004219512,34.29268293,74.30487805,0.005634146
Oklahoma City Thunder,2009,4,11.57317073,0.004146341,32.57317073,70.32926829,0.005646341
Oklahoma City Thunder,2010,5.097560976,14.98780488,0.004231707,32.25609756,65.85365854,0.00597561
Oklahoma City Thunder,2011,5.93902439,17.1097561,0.005424242,31.45121951,63.48780488,0.006036585
Oklahoma City Thunder,2012,7.151515152,19.95454545,0.004597561,30.15151515,59.27272727,0.007712121
Oklahoma City Thunder,2013,7.292682927,19.36585366,0.00706,30.82926829,59.95121951,0.006268293
Oklahoma City Thunder,2014,7.16,20.26,0.003597561,31.88,62.1,0.01026
Orlando Magic,1990,1.414634146,4.792682927,0.004365854,40.74390244,86.97560976,0.005707317
Orlando Magic,1991,3.292682927,9.195121951,0.00395122,36.92682927,79.29268293,0.005682927
Orlando Magic,1992,2.402439024,7.414634146,0.004353659,36.86585366,79.19512195,0.005682927
Orlando Magic,1993,3.865853659,10.84146341,0.004231707,35.85365854,70.96341463,0.006158537
Orlando Magic,1994,4.804878049,13.86585366,0.004512195,35.93902439,70.07317073,0.006256098
Orlando Magic,1995,6.37804878,17.2195122,0.004609756,35.81707317,66.91463415,0.00652439
Orlando Magic,1996,7.585365854,20.06097561,0.004158537,31.47560976,60.91463415,0.006304878
Orlando Magic,1997,6.914634146,20.26829268,0.003939024,27.70731707,58.96341463,0.005731707
Orlando Magic,1998,3.573170732,11.06097561,0.0066,30.2195122,67.65853659,0.00545122
Orlando Magic,1999,4.46,13.5,0.004121951,29.28,65.36,0.00896
Orlando Magic,2000,3.585365854,10.6097561,0.004439024,35.06097561,74.92682927,0.005707317
Orlando Magic,2001,5.975609756,16.41463415,0.00454878,30.76829268,67.40243902,0.005560976
Orlando Magic,2002,7.56097561,20.24390244,0.004353659,30.08536585,63.81707317,0.005743902
Orlando Magic,2003,6.926829268,19.3902439,0.004195122,29.01219512,63.08536585,0.005609756
Orlando Magic,2004,5.231707317,15.2195122,0.004256098,30.18292683,67.31707317,0.005463415
Orlando Magic,2005,3.902439024,11.17073171,0.004585366,33.09756098,70.2804878,0.005743902
Orlando Magic,2006,3.646341463,9.707317073,0.004341463,31.85365854,65.5,0.005926829
Orlando Magic,2007,4.170731707,11.73170732,0.004707317,30.8902439,62.53658537,0.00602439
Orlando Magic,2008,9.768292683,25.29268293,0.004646341,27.52439024,53.31707317,0.006292683
Orlando Magic,2009,9.963414634,26.18292683,0.004573171,25.75609756,52.06097561,0.006036585
Orlando Magic,2010,10.25609756,27.32926829,0.004463415,26.3902439,50.64634146,0.006353659
Orlando Magic,2011,9.390243902,25.64634146,0.005681818,26.65853659,52.53658537,0.006182927
Orlando Magic,2012,10.15151515,27.04545455,0.004012195,24.31818182,51.16666667,0.00719697
Orlando Magic,2013,6.170731707,18.74390244,0.00696,31.54878049,65.45121951,0.005878049
Orlando Magic,2014,7.1,20.42,0.002634146,29.08,61.72,0.00942
Philadelphia 76ers,1980,0.329268293,1.524390244,0.002756098,42.63414634,85.74390244,0.006060976
Philadelphia 76ers,1981,0.231707317,1.024390244,0.003597561,44.1097561,85.23170732,0.006317073
Philadelphia 76ers,1982,0.5,1.695121951,0.002792683,43.59756098,83.35365854,0.006378049
Philadelphia 76ers,1983,0.304878049,1.329268293,0.003304878,43.59756098,86.62195122,0.006134146
Philadelphia 76ers,1984,0.353658537,1.304878049,0.003207317,40.91463415,82.02439024,0.006085366
Philadelphia 76ers,1985,0.719512195,2.731707317,0.002780488,41.26829268,82.53658537,0.006097561
Philadelphia 76ers,1986,0.62195122,2.731707317,0.003158537,41.26829268,83.34146341,0.006036585
Philadelphia 76ers,1987,1.073170732,4.146341463,0.003939024,39.59756098,78.68292683,0.006134146
Philadelphia 76ers,1988,1.853658537,5.743902439,0.003853659,37.34146341,77,0.005914634
Philadelphia 76ers,1989,2.487804878,7.87804878,0.004243902,40.19512195,79.93902439,0.006134146
Philadelphia 76ers,1990,2.304878049,6.62195122,0.003853659,39.6097561,79.08536585,0.006109756
Philadelphia 76ers,1991,2.37804878,7.536585366,0.004073171,37.73170732,76.91463415,0.005987805
Philadelphia 76ers,1992,2.768292683,8.292682927,0.004280488,36.09756098,74.15853659,0.005939024
Philadelphia 76ers,1993,4.024390244,11.47560976,0.004121951,35.30487805,74.80487805,0.005756098
Philadelphia 76ers,1994,3.87804878,11.48780488,0.004621951,33.96341463,71.67073171,0.005780488
Philadelphia 76ers,1995,4.329268293,11.41463415,0.004170732,31.63414634,68.79268293,0.005609756
Philadelphia 76ers,1996,6,17.53658537,0.003890244,28.09756098,60.73170732,0.005646341
Philadelphia 76ers,1997,5.280487805,16.53658537,0.003658537,31.34146341,67,0.005707317
Philadelphia 76ers,1998,2.963414634,9.87804878,0.00528,31.63414634,68.2804878,0.005646341
Philadelphia 76ers,1999,1.96,7.42,0.003939024,31.16,70.24,0.00888
Philadelphia 76ers,2000,2.536585366,7.841463415,0.00397561,33.96341463,74.79268293,0.005536585
Philadelphia 76ers,2001,3.195121951,9.792682927,0.003646341,32.19512195,69.31707317,0.005658537
Philadelphia 76ers,2002,2.609756098,8.719512195,0.003792683,31.58536585,69.76829268,0.00552439
Philadelphia 76ers,2003,2.987804878,9.597560976,0.004170732,33.29268293,71.37804878,0.005682927
Philadelphia 76ers,2004,4.134146341,12.09756098,0.004243902,28.57317073,64.24390244,0.005426829
Philadelphia 76ers,2005,6.158536585,17.7195122,0.004439024,29.76829268,64.42682927,0.005634146
Philadelphia 76ers,2006,4.573170732,12.57317073,0.004207317,32.02439024,67.25609756,0.005804878
Philadelphia 76ers,2007,3.463414634,10.03658537,0.003865854,32.29268293,68.1097561,0.005780488
Philadelphia 76ers,2008,3.682926829,11.6097561,0.003878049,33.58536585,69.46341463,0.005890244
Philadelphia 76ers,2009,4.158536585,13.07317073,0.004182927,32.3902439,66.58536585,0.005926829
Philadelphia 76ers,2010,5.780487805,16.84146341,0.004329268,31.86585366,64.93902439,0.005987805
Philadelphia 76ers,2011,5.402439024,15.2195122,0.005484848,32.70731707,67.41463415,0.005914634
Philadelphia 76ers,2012,5.287878788,14.59090909,0.004390244,32.15151515,68.98484848,0.007060606
Philadelphia 76ers,2013,6.317073171,17.53658537,0.00644898,30.98780488,66.54878049,0.005682927
Philadelphia 76ers,2014,6.836734694,21.63265306,0.002963415,31.89795918,66.46938776,0.009795918
Phoenix Suns,1980,0.829268293,3.414634146,0.002646341,42.70731707,84.81707317,0.006146341
Phoenix Suns,1981,0.426829268,1.963414634,0.003780488,43.31707317,87.37804878,0.00604878
Phoenix Suns,1982,0.658536585,2.12195122,0.003085366,42.12195122,84.95121951,0.00604878
Phoenix Suns,1983,0.487804878,1.926829268,0.003097561,42.86585366,85.36585366,0.006121951
Phoenix Suns,1984,0.902439024,3.548780488,0.00345122,43.93902439,84.5,0.006341463
Phoenix Suns,1985,1.06097561,3.743902439,0.002536585,41.70731707,83.37804878,0.006097561
Phoenix Suns,1986,0.463414634,2.231707317,0.00295122,42.43902439,83.04878049,0.006231707
Phoenix Suns,1987,0.743902439,3.073170732,0.004036585,42.85365854,84.6097561,0.006170732
Phoenix Suns,1988,1.43902439,4.353658537,0.004256098,41.86585366,84.69512195,0.00602439
Phoenix Suns,1989,2.048780488,5.865853659,0.00395122,43.73170732,86.14634146,0.006195122
Phoenix Suns,1990,2.146341463,6.62195122,0.003890244,41.07317073,80.43902439,0.006231707
Phoenix Suns,1991,1.682926829,5.268292683,0.004646341,41.8902439,82.52439024,0.006195122
Phoenix Suns,1992,2.768292683,7.268292683,0.004426829,40.56097561,80.76829268,0.006121951
Phoenix Suns,1993,4.853658537,13.35365854,0.00402439,37.75609756,73.14634146,0.006292683
Phoenix Suns,1994,4.195121951,12.70731707,0.0045,37.62195122,73.63414634,0.006231707
Phoenix Suns,1995,7.12195122,19.31707317,0.00404878,33.80487805,65.64634146,0.006280488
Phoenix Suns,1996,3.987804878,12,0.0045,34.53658537,69.37804878,0.006073171
Phoenix Suns,1997,6.426829268,17.41463415,0.004341463,31.90243902,64.35365854,0.00604878
Phoenix Suns,1998,5.256097561,14.76829268,0.00744,33.01219512,67.06097561,0.006
Phoenix Suns,1999,5.22,14.04,0.004487805,30.72,66.04,0.0093
Phoenix Suns,2000,5.585365854,15.19512195,0.003841463,32.13414634,67.37804878,0.005817073
Phoenix Suns,2001,4.048780488,12.85365854,0.003987805,31.85365854,69.54878049,0.005585366
Phoenix Suns,2002,4.365853659,13.36585366,0.004182927,33.40243902,71.19512195,0.005719512
Phoenix Suns,2003,4.804878049,14.01219512,0.004207317,31.84146341,68.62195122,0.005658537
Phoenix Suns,2004,5.06097561,14.65853659,0.004792683,31.01219512,66.69512195,0.005670732
Phoenix Suns,2005,9.707317073,24.70731707,0.004865854,31.15853659,60.87804878,0.006243902
Phoenix Suns,2006,10.20731707,25.57317073,0.004865854,31.62195122,61.82926829,0.006231707
Phoenix Suns,2007,9.573170732,23.96341463,0.004792683,31.74390244,59.63414634,0.006487805
Phoenix Suns,2008,8.463414634,21.51219512,0.004670732,32.90243902,61.19512195,0.006560976
Phoenix Suns,2009,6.743902439,17.62195122,0.00502439,34.3902439,64.02439024,0.00654878
Phoenix Suns,2010,8.902439024,21.58536585,0.004597561,31.81707317,61.19512195,0.006341463
Phoenix Suns,2011,8.548780488,22.64634146,0.00519697,30.70731707,60.81707317,0.006158537
Phoenix Suns,2012,6.727272727,19.62121212,0.00402439,31.07575758,62.87878788,0.007484848
Phoenix Suns,2013,5.853658537,17.74390244,0.007893617,31.47560976,66.6097561,0.005768293
Phoenix Suns,2014,9.361702128,25.25531915,0.002402439,29.34042553,59.17021277,0.010553191
Portland Trail Blazers,1980,0.317073171,1.609756098,0.002060976,41.24390244,85.79268293,0.005865854
Portland Trail Blazers,1981,0.304878049,1.804878049,0.00252439,45.31707317,90.08536585,0.006134146
Portland Trail Blazers,1982,0.353658537,1.707317073,0.002841463,43.90243902,85.93902439,0.006231707
Portland Trail Blazers,1983,0.426829268,1.829268293,0.002365854,41.75609756,85.04878049,0.005987805
Portland Trail Blazers,1984,0.304878049,1.573170732,0.003073171,43.98780488,86.09756098,0.006231707
Portland Trail Blazers,1985,0.62195122,2.463414634,0.003280488,44.59756098,87.46341463,0.006219512
Portland Trail Blazers,1986,0.902439024,3.353658537,0.00352439,43.12195122,85.43902439,0.006158537
Portland Trail Blazers,1987,1.195121951,4.134146341,0.003756098,43.31707317,84.26829268,0.006268293
Portland Trail Blazers,1988,1.426829268,4.634146341,0.004085366,43.2195122,86.34146341,0.006109756
Portland Trail Blazers,1989,2.634146341,7.865853659,0.004097561,42.42682927,87.19512195,0.005939024
Portland Trail Blazers,1990,2.317073171,6.890243902,0.004597561,41.24390244,85.14634146,0.005902439
Portland Trail Blazers,1991,4.158536585,11.02439024,0.004195122,39.46341463,78.84146341,0.006109756
Portland Trail Blazers,1992,3.963414634,11.51219512,0.00397561,38.42682927,78.14634146,0.006
Portland Trail Blazers,1993,3.353658537,10.2804878,0.004304878,37.63414634,79.26829268,0.005792683
Portland Trail Blazers,1994,3.317073171,9.390243902,0.00445122,37.79268293,81.18292683,0.005682927
Portland Trail Blazers,1995,5.634146341,15.43902439,0.004304878,33.59756098,71.56097561,0.005719512
Portland Trail Blazers,1996,5.853658537,16.56097561,0.004365854,31.51219512,65,0.005914634
Portland Trail Blazers,1997,6.109756098,17.08536585,0.003768293,30.47560976,61.75609756,0.006012195
Portland Trail Blazers,1998,3.951219512,12.76829268,0.00728,31.23170732,65.24390244,0.005841463
Portland Trail Blazers,1999,4.92,13.5,0.004402439,30.02,65.62,0.00914
Portland Trail Blazers,2000,4.963414634,13.75609756,0.004256098,31.87804878,64.65853659,0.006012195
Portland Trail Blazers,2001,4.5,12.8902439,0.004317073,32.13414634,65.36585366,0.006
Portland Trail Blazers,2002,5.682926829,16.07317073,0.00402439,30.95121951,65.2804878,0.005780488
Portland Trail Blazers,2003,4.62195122,14.02439024,0.004219512,31.80487805,65.13414634,0.00595122
Portland Trail Blazers,2004,4.646341463,13.43902439,0.004414634,30.69512195,65.42682927,0.005719512
Portland Trail Blazers,2005,5.12195122,14.15853659,0.004256098,30.19512195,64.15853659,0.005743902
Portland Trail Blazers,2006,4.43902439,12.70731707,0.004219512,29.59756098,63.7195122,0.005658537
Portland Trail Blazers,2007,5.195121951,15.02439024,0.004597561,29.85365854,62.92682927,0.005780488
Portland Trail Blazers,2008,6.56097561,17.3902439,0.004670732,29.23170732,62.43902439,0.005707317
Portland Trail Blazers,2009,7.268292683,18.96341463,0.004317073,29.53658537,60.23170732,0.00597561
Portland Trail Blazers,2010,5.987804878,16.92682927,0.004207317,30.2804878,61.76829268,0.00597561
Portland Trail Blazers,2011,6.317073171,18.32926829,0.005242424,29.67073171,62.14634146,0.005817073
Portland Trail Blazers,2012,7.242424242,20.93939394,0.004304878,29.15151515,61.13636364,0.007227273
Portland Trail Blazers,2013,8.207317073,23.2195122,0.007958333,28.48780488,58.67073171,0.005926829
Portland Trail Blazers,2014,9.479166667,24.79166667,0.002670732,30.41666667,63.27083333,0.010020833
Sacramento Kings,1980,0.304878049,1.390243902,0.003560976,43.37804878,89.93902439,0.005878049
Sacramento Kings,1981,0.597560976,2.048780488,0.002439024,42.96341463,85.15853659,0.006158537
Sacramento Kings,1982,0.317073171,1.585365854,0.002890244,43.63414634,87.24390244,0.006097561
Sacramento Kings,1983,0.62195122,2.62195122,0.003353659,44.73170732,88.65853659,0.006158537
Sacramento Kings,1984,0.634146341,2.304878049,0.003231707,42.24390244,85.86585366,0.006
Sacramento Kings,1985,0.768292683,2.902439024,0.002731707,43.91463415,85.81707317,0.006243902
Sacramento Kings,1986,0.365853659,1.634146341,0.003060976,42.7804878,86.41463415,0.006036585
Sacramento Kings,1987,0.93902439,3.743902439,0.003902439,42.01219512,86.65853659,0.005914634
Sacramento Kings,1988,1.756097561,5.487804878,0.00454878,40.41463415,83.98780488,0.005865854
Sacramento Kings,1989,3.743902439,10.04878049,0.004060976,37.25609756,79.59756098,0.005707317
Sacramento Kings,1990,2.634146341,7.914634146,0.004560976,37.67073171,78.13414634,0.005878049
Sacramento Kings,1991,2.634146341,7.048780488,0.004304878,35,76.09756098,0.005609756
Sacramento Kings,1992,2.902439024,8.231707317,0.00404878,37.92682927,79.43902439,0.005817073
Sacramento Kings,1993,3.195121951,9.609756098,0.004304878,37.7804878,78.97560976,0.005829268
Sacramento Kings,1994,3.134146341,8.890243902,0.004219512,35.63414634,76.80487805,0.005658537
Sacramento Kings,1995,4.37804878,12.64634146,0.004719512,32.51219512,66.17073171,0.005987805
Sacramento Kings,1996,5.634146341,14.56097561,0.004768293,30.59756098,64.63414634,0.005768293
Sacramento Kings,1997,5.048780488,12.90243902,0.004280488,31.53658537,67.7195122,0.005682927
Sacramento Kings,1998,3.451219512,9.829268293,0.00616,32.6097561,71.68292683,0.00554878
Sacramento Kings,1999,5.8,18.86,0.003926829,32.56,67.28,0.00968
Sacramento Kings,2000,6.512195122,20.19512195,0.004317073,33.43902439,68.68292683,0.005939024
Sacramento Kings,2001,5.841463415,16.5,0.00447561,32.35365854,68.48780488,0.005756098
Sacramento Kings,2002,5.195121951,14.14634146,0.004646341,34.64634146,71.25609756,0.005926829
Sacramento Kings,2003,5.987804878,15.70731707,0.004890244,33.54878049,69.53658537,0.005878049
Sacramento Kings,2004,7.329268293,18.26829268,0.004560976,30.51219512,63.57317073,0.005853659
Sacramento Kings,2005,6.365853659,17.02439024,0.004280488,32.69512195,68.07317073,0.005853659
Sacramento Kings,2006,6.024390244,17.17073171,0.004268293,30,62.09756098,0.005890244
Sacramento Kings,2007,6.463414634,18.45121951,0.00454878,29.40243902,61.20731707,0.005853659
Sacramento Kings,2008,6.219512195,16.67073171,0.004487805,30.8902439,63.30487805,0.00595122
Sacramento Kings,2009,7.146341463,19.43902439,0.004256098,29.31707317,62.08536585,0.005756098
Sacramento Kings,2010,5.87804878,16.86585366,0.004085366,32.46341463,67.2195122,0.005890244
Sacramento Kings,2011,5.219512195,15.57317073,0.004787879,33,69.53658537,0.005792683
Sacramento Kings,2012,6.227272727,19.71212121,0.004426829,31.5,66.83333333,0.007136364
Sacramento Kings,2013,7.43902439,20.5,0.007166667,30.19512195,63.69512195,0.005780488
Sacramento Kings,2014,6.770833333,19.66666667,0.003073171,30.77083333,63.64583333,0.0100625
San Antonio Spurs,1980,0.634146341,2.512195122,0.002146341,46.3902439,91.85365854,0.006158537
San Antonio Spurs,1981,0.182926829,1.036585366,0.003097561,43.36585366,87.69512195,0.006036585
San Antonio Spurs,1982,0.780487805,3.073170732,0.003719512,44.31707317,89.76829268,0.00602439
San Antonio Spurs,1983,1.146341463,3.756097561,0.003658537,43.93902439,85.75609756,0.006243902
San Antonio Spurs,1984,0.963414634,3.207317073,0.003317073,46.70731707,90.95121951,0.006268293
San Antonio Spurs,1985,0.670731707,2.463414634,0.002865854,44.42682927,85.36585366,0.006341463
San Antonio Spurs,1986,0.56097561,2.390243902,0.003536585,43.29268293,84.24390244,0.006268293
San Antonio Spurs,1987,1.426829268,4.914634146,0.003939024,41.64634146,86.01219512,0.005902439
San Antonio Spurs,1988,1.62195122,5.024390244,0.002621951,43.57317073,87.15853659,0.006097561
San Antonio Spurs,1989,0.768292683,3.573170732,0.002914634,41.53658537,86.7804878,0.005841463
San Antonio Spurs,1990,0.658536585,2.756097561,0.003329268,40.65853659,82.57317073,0.006
San Antonio Spurs,1991,0.987804878,3.62195122,0.003560976,40.58536585,81.59756098,0.006060976
San Antonio Spurs,1992,1.43902439,4.926829268,0.004158537,39.74390244,81.53658537,0.005939024
San Antonio Spurs,1993,2.87804878,8.43902439,0.004256098,37.5,74.02439024,0.006182927
San Antonio Spurs,1994,3.036585366,8.707317073,0.004573171,35.7195122,72.85365854,0.00597561
San Antonio Spurs,1995,5.292682927,14.12195122,0.004780488,34.17073171,67.42682927,0.006182927
San Antonio Spurs,1996,6.317073171,16.09756098,0.003902439,32.07317073,64.41463415,0.006073171
San Antonio Spurs,1997,4.609756098,14.3902439,0.004268293,29.86585366,63.54878049,0.005731707
San Antonio Spurs,1998,3.682926829,10.52439024,0.0066,31.65853659,64.92682927,0.00595122
San Antonio Spurs,1999,3.44,10.42,0.004560976,31.36,65.82,0.00952
San Antonio Spurs,2000,4.024390244,10.75609756,0.004963415,31.97560976,67.20731707,0.005804878
San Antonio Spurs,2001,5.426829268,13.34146341,0.004414634,29.74390244,63.02439024,0.005756098
San Antonio Spurs,2002,5.341463415,14.76829268,0.004317073,30.18292683,62.82926829,0.005853659
San Antonio Spurs,2003,5.475609756,15.48780488,0.004365854,29.98780488,61.30487805,0.005963415
San Antonio Spurs,2004,4.975609756,13.90243902,0.004426829,29.68292683,64.56097561,0.005609756
San Antonio Spurs,2005,6.182926829,17.01219512,0.004695122,29.46341463,61.64634146,0.005829268
San Antonio Spurs,2006,6.390243902,16.6097561,0.004646341,30.1097561,60.73170732,0.00604878
San Antonio Spurs,2007,7.256097561,19.03658537,0.0045,29.31707317,58.13414634,0.006146341
San Antonio Spurs,2008,7.243902439,19.63414634,0.004707317,28.58536585,58.70731707,0.005939024
San Antonio Spurs,2009,7.62195122,19.75609756,0.004365854,29.47560976,59.92682927,0.006
San Antonio Spurs,2010,6.756097561,18.86585366,0.004841463,31.65853659,62.34146341,0.006195122
San Antonio Spurs,2011,8.353658537,21.06097561,0.005954545,30.03658537,59.76829268,0.006134146
San Antonio Spurs,2012,8.363636364,21.28787879,0.004585366,31.1969697,61.48484848,0.007681818
San Antonio Spurs,2013,8.085365854,21.51219512,0.008270833,31.06097561,59.8902439,0.006329268
San Antonio Spurs,2014,8.0625,20.33333333,0.004317073,32.27083333,61.75,0.010895833
Toronto Raptors,1996,5.048780488,14.24390244,0.004426829,32.56097561,66.2195122,0.006
Toronto Raptors,1997,7.182926829,19.80487805,0.004182927,28.14634146,61.07317073,0.005621951
Toronto Raptors,1998,4.536585366,13.24390244,0.00682,31.62195122,69.84146341,0.00552439
Toronto Raptors,1999,4.52,13.24,0.004426829,28.68,65.56,0.00874
